2013-03-12,唐装/民族服装/舞台服装,0.001679,0.000000,23.000000,950
2013-03-12,中老年女装,0.002470,0.000000,31.354212,1163
2013-03-12,蕾丝衫/雪纺衫,0.003205,0.001245,29.612905,5374
2013-03-12,西装,0.001794,0.000000,19.166667,267
2013-03-12,职业套装/学生校服/工作制服,0.002398,0.000000,23.380952,330
2013-03-12,大码女装,0.003407,0.000000,29.666667,402
2013-03-13,风衣,0.002985,0.033333,17.541693,1244
2013-03-13,T恤,0.005568,0.003114,24.759366,1302
2013-03-13,马夹,0.000740,0.000000,17.250000,453
2013-03-13,毛呢外套,0.002931,0.000000,15.728132,1160
2013-03-13,皮草,0.002160,0.000000,29.428912,3972
2013-03-13,毛衣,0.002409,0.002131,40.753047,1702
2013-03-13,牛仔裤,0.002132,0.009259,53.596801,661
2013-03-13,卫衣/绒衫,0.001406,0.000000,23.388889,284
2013-03-13,棉衣/棉服,0.004744,0.000000,19.235714,950
2013-03-13,婚纱/旗袍/礼服,0.002856,0.000000,10.666667,868
2013-03-13,皮衣,0.000000,0.000000,0.000000,439
2013-03-13,半身裙,0.002906,0.006972,25.800317,1588
2013-03-13,衬衫,0.006934,0.014208,23.291801,4850
2013-03-13,羽绒服,0.002871,0.000000,16.030193,4957
2013-03-13,毛针织衫,0.004052,0.008772,24.932654,806
2013-03-13,连衣裙,0.003982,0.003094,24.374661,1099
2013-03-13,短外套,0.001909,0.000000,31.121429,925
2013-03-13,裤子,0.002246,0.000278,32.821919,1006
2013-03-13,小背心/小吊带,0.003520,0.000318,34.680531,902
2013-03-13,唐装/民族服装/舞台服装,0.002806,0.000000,24.416667,882
2013-03-13,中老年女装,0.002612,0.000000,33.101190,978
2013-03-13,蕾丝衫/雪纺衫,0.004863,0.001036,23.656005,4538
2013-03-13,西装,0.001555,0.000000,16.333333,567
2013-03-13,职业套装/学生校服/工作制服,0.001312,0.000000,36.666667,367
2013-03-13,大码女装,0.002015,0.000000,33.416667,350
2013-03-14,风衣,0.003132,0.002820,24.848684,1131
2013-03-14,T恤,0.003785,0.016575,32.908629,1260
2013-03-14,马夹,0.001636,0.000000,25.810000,473
2013-03-14,毛呢外套,0.002566,0.000000,16.340842,655
2013-03-14,皮草,0.001674,0.000000,37.820533,3838
2013-03-14,毛衣,0.001978,0.003403,42.387321,1808
2013-03-14,牛仔裤,0.003345,0.046859,52.618443,690
2013-03-14,卫衣/绒衫,0.002844,0.000000,17.125000,263
2013-03-14,棉衣/棉服,0.001000,0.000000,26.302222,929
2013-03-14,婚纱/旗袍/礼服,0.002360,0.000000,17.450000,61
2013-03-14,皮衣,0.000471,0.000000,4.000000,352
2013-03-14,半身裙,0.001990,0.008607,26.340626,1650
2013-03-14,衬衫,0.005473,0.015438,23.582505,5796
2013-03-14,羽绒服,0.001767,0.005263,31.880263,5078
2013-03-14,毛针织衫,0.003232,0.000000,30.286843,526
2013-03-14,连衣裙,0.003092,0.003243,25.173375,906
2013-03-14,短外套,0.002737,0.000000,27.900794,883
2013-03-14,裤子,0.003049,0.001588,24.883870,1132
2013-03-14,小背心/小吊带,0.004924,0.019527,32.157890,1074
2013-03-14,唐装/民族服装/舞台服装,0.001224,0.000000,20.333333,1024
2013-03-14,中老年女装,0.003699,0.000000,32.609848,937
2013-03-14,蕾丝衫/雪纺衫,0.002496,0.000743,33.304259,4729
2013-03-14,西装,0.004124,0.000000,22.055556,396
2013-03-14,职业套装/学生校服/工作制服,0.002002,0.000000,28.937500,364
2013-03-14,大码女装,0.002823,0.000000,25.642857,276
2013-03-15,风衣,0.002437,0.000000,21.610386,2296
2013-03-15,T恤,0.003183,0.008723,28.758182,1167
2013-03-15,马夹,0.002747,0.000000,31.000000,470
2013-03-15,毛呢外套,0.002467,0.000000,17.047114,601
2013-03-15,皮草,0.002668,0.000000,25.371921,2587
2013-03-15,毛衣,0.002416,0.001100,34.944808,1943
